Filename,Full Path,Path,Sample,Start Time,Error,Output,Check Duration (s)
300 (2007) Bluray-2160p.mkv,/Volumes/media/media/movies/300 (2007)/300 (2007) Bluray-2160p.mkv,/Volumes/media/media/movies/300 (2007),1,0,no,,4.63
300 (2007) Bluray-2160p.mkv,/Volumes/media/media/movies/300 (2007)/300 (2007) Bluray-2160p.mkv,/Volumes/media/media/movies/300 (2007),2,620.7,no,,6.62
300 (2007) Bluray-2160p.mkv,/Volumes/media/media/movies/300 (2007)/300 (2007) Bluray-2160p.mkv,/Volumes/media/media/movies/300 (2007),3,5311.72,no,,6.83
300 (2007) Bluray-2160p.mkv,/Volumes/media/media/movies/300 (2007)/300 (2007) Bluray-2160p.mkv,/Volumes/media/media/movies/300 (2007),4,5119.82,no,,4.23
300 (2007) Bluray-2160p.mkv,/Volumes/media/media/movies/300 (2007)/300 (2007) Bluray-2160p.mkv,/Volumes/media/media/movies/300 (2007),5,2242.78,no,,6.81
A Beautiful Mind (2001) Remux-1080p.mkv,/Volumes/media/media/movies/A Beautiful Mind (2001)/A Beautiful Mind (2001) Remux-1080p.mkv,/Volumes/media/media/movies/A Beautiful Mind (2001),1,0,no,,2.61
A Beautiful Mind (2001) Remux-1080p.mkv,/Volumes/media/media/movies/A Beautiful Mind (2001)/A Beautiful Mind (2001) Remux-1080p.mkv,/Volumes/media/media/movies/A Beautiful Mind (2001),2,952.45,no,,6.23
A Beautiful Mind (2001) Remux-1080p.mkv,/Volumes/media/media/movies/A Beautiful Mind (2001)/A Beautiful Mind (2001) Remux-1080p.mkv,/Volumes/media/media/movies/A Beautiful Mind (2001),3,2565.68,no,,5.55
A Beautiful Mind (2001) Remux-1080p.mkv,/Volumes/media/media/movies/A Beautiful Mind (2001)/A Beautiful Mind (2001) Remux-1080p.mkv,/Volumes/media/media/movies/A Beautiful Mind (2001),4,733.44,no,,5.31
A Beautiful Mind (2001) Remux-1080p.mkv,/Volumes/media/media/movies/A Beautiful Mind (2001)/A Beautiful Mind (2001) Remux-1080p.mkv,/Volumes/media/media/movies/A Beautiful Mind (2001),5,2601.89,no,,4.52
A Bug's Life (1998) WEBDL-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/A Bug's Life (1998)/A Bug's Life (1998) WEBDL-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/A Bug's Life (1998),1,0,no,,2.68
A Bug's Life (1998) WEBDL-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/A Bug's Life (1998)/A Bug's Life (1998) WEBDL-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/A Bug's Life (1998),2,5454.94,no,,2.87
A Bug's Life (1998) WEBDL-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/A Bug's Life (1998)/A Bug's Life (1998) WEBDL-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/A Bug's Life (1998),3,5099.83,no,,3.28
A Bug's Life (1998) WEBDL-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/A Bug's Life (1998)/A Bug's Life (1998) WEBDL-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/A Bug's Life (1998),4,1858.17,no,,3.6
A Bug's Life (1998) WEBDL-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/A Bug's Life (1998)/A Bug's Life (1998) WEBDL-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/A Bug's Life (1998),5,173.14,no,,3.51
Air (2023) WEBDL-2160p.mp4,/Volumes/media/media/movies/Air (2023)/Air (2023) WEBDL-2160p.mp4,/Volumes/media/media/movies/Air (2023),1,0,no,,4.11
Air (2023) WEBDL-2160p.mp4,/Volumes/media/media/movies/Air (2023)/Air (2023) WEBDL-2160p.mp4,/Volumes/media/media/movies/Air (2023),2,264.15,no,,12.23
Air (2023) WEBDL-2160p.mp4,/Volumes/media/media/movies/Air (2023)/Air (2023) WEBDL-2160p.mp4,/Volumes/media/media/movies/Air (2023),3,4675.98,no,,6.77
Air (2023) WEBDL-2160p.mp4,/Volumes/media/media/movies/Air (2023)/Air (2023) WEBDL-2160p.mp4,/Volumes/media/media/movies/Air (2023),4,426.3,no,,16.19
Air (2023) WEBDL-2160p.mp4,/Volumes/media/media/movies/Air (2023)/Air (2023) WEBDL-2160p.mp4,/Volumes/media/media/movies/Air (2023),5,583.05,no,,13.72
Aladdin (1992) WEBDL-2160p.mkv,/Volumes/media/media/movies/Aladdin (1992)/Aladdin (1992) WEBDL-2160p.mkv,/Volumes/media/media/movies/Aladdin (1992),1,0,no,,7.16
Aladdin (1992) WEBDL-2160p.mkv,/Volumes/media/media/movies/Aladdin (1992)/Aladdin (1992) WEBDL-2160p.mkv,/Volumes/media/media/movies/Aladdin (1992),2,872.79,no,,10.17
Aladdin (1992) WEBDL-2160p.mkv,/Volumes/media/media/movies/Aladdin (1992)/Aladdin (1992) WEBDL-2160p.mkv,/Volumes/media/media/movies/Aladdin (1992),3,3479.59,no,,9.86
Aladdin (1992) WEBDL-2160p.mkv,/Volumes/media/media/movies/Aladdin (1992)/Aladdin (1992) WEBDL-2160p.mkv,/Volumes/media/media/movies/Aladdin (1992),4,3612.22,no,,7.19
Aladdin (1992) WEBDL-2160p.mkv,/Volumes/media/media/movies/Aladdin (1992)/Aladdin (1992) WEBDL-2160p.mkv,/Volumes/media/media/movies/Aladdin (1992),5,953.44,no,,7.81
Ali G Indahouse (2002) Remux-1080p.mkv,/Volumes/media/media/movies/Ali G Indahouse (2002)/Ali G Indahouse (2002) Remux-1080p.mkv,/Volumes/media/media/movies/Ali G Indahouse (2002),1,0,no,,1.05
Ali G Indahouse (2002) Remux-1080p.mkv,/Volumes/media/media/movies/Ali G Indahouse (2002)/Ali G Indahouse (2002) Remux-1080p.mkv,/Volumes/media/media/movies/Ali G Indahouse (2002),2,3088.45,no,,2.76
Ali G Indahouse (2002) Remux-1080p.mkv,/Volumes/media/media/movies/Ali G Indahouse (2002)/Ali G Indahouse (2002) Remux-1080p.mkv,/Volumes/media/media/movies/Ali G Indahouse (2002),3,1132.49,no,,2.21
Ali G Indahouse (2002) Remux-1080p.mkv,/Volumes/media/media/movies/Ali G Indahouse (2002)/Ali G Indahouse (2002) Remux-1080p.mkv,/Volumes/media/media/movies/Ali G Indahouse (2002),4,3869.02,no,,1.27
Ali G Indahouse (2002) Remux-1080p.mkv,/Volumes/media/media/movies/Ali G Indahouse (2002)/Ali G Indahouse (2002) Remux-1080p.mkv,/Volumes/media/media/movies/Ali G Indahouse (2002),5,694.77,no,,2.67
Alice in Wonderland (1951) Bluray-1080p.mkv,/Volumes/media/media/movies/Alice in Wonderland (1951)/Alice in Wonderland (1951) Bluray-1080p.mkv,/Volumes/media/media/movies/Alice in Wonderland (1951),1,0,no,,1.67
Alice in Wonderland (1951) Bluray-1080p.mkv,/Volumes/media/media/movies/Alice in Wonderland (1951)/Alice in Wonderland (1951) Bluray-1080p.mkv,/Volumes/media/media/movies/Alice in Wonderland (1951),2,4125.46,no,,2.0
Alice in Wonderland (1951) Bluray-1080p.mkv,/Volumes/media/media/movies/Alice in Wonderland (1951)/Alice in Wonderland (1951) Bluray-1080p.mkv,/Volumes/media/media/movies/Alice in Wonderland (1951),3,2565.52,no,,3.46
Alice in Wonderland (1951) Bluray-1080p.mkv,/Volumes/media/media/movies/Alice in Wonderland (1951)/Alice in Wonderland (1951) Bluray-1080p.mkv,/Volumes/media/media/movies/Alice in Wonderland (1951),4,3420.47,no,,1.72
Alice in Wonderland (1951) Bluray-1080p.mkv,/Volumes/media/media/movies/Alice in Wonderland (1951)/Alice in Wonderland (1951) Bluray-1080p.mkv,/Volumes/media/media/movies/Alice in Wonderland (1951),5,2745.14,no,,1.84
Amistad (1997) WEBDL-2160p.mkv,/Volumes/media/media/movies/Amistad (1997)/Amistad (1997) WEBDL-2160p.mkv,/Volumes/media/media/movies/Amistad (1997),1,0,no,,3.22
Amistad (1997) WEBDL-2160p.mkv,/Volumes/media/media/movies/Amistad (1997)/Amistad (1997) WEBDL-2160p.mkv,/Volumes/media/media/movies/Amistad (1997),2,5719.88,no,,4.64
Amistad (1997) WEBDL-2160p.mkv,/Volumes/media/media/movies/Amistad (1997)/Amistad (1997) WEBDL-2160p.mkv,/Volumes/media/media/movies/Amistad (1997),3,8634.22,no,,5.56
Amistad (1997) WEBDL-2160p.mkv,/Volumes/media/media/movies/Amistad (1997)/Amistad (1997) WEBDL-2160p.mkv,/Volumes/media/media/movies/Amistad (1997),4,2320.35,no,,4.93
Amistad (1997) WEBDL-2160p.mkv,/Volumes/media/media/movies/Amistad (1997)/Amistad (1997) WEBDL-2160p.mkv,/Volumes/media/media/movies/Amistad (1997),5,8796.31,no,,6.97
Ant-Man (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man (2015)/Ant-Man (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man (2015),1,0,no,,3.41
Ant-Man (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man (2015)/Ant-Man (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man (2015),2,1557.76,no,,3.61
Ant-Man (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man (2015)/Ant-Man (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man (2015),3,1051.72,no,,4.69
Ant-Man (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man (2015)/Ant-Man (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man (2015),4,2137.48,no,,4.01
Ant-Man (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man (2015)/Ant-Man (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man (2015),5,3822.71,no,,5.3
Ant-Man and the Wasp Quantumania (2023) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man and the Wasp Quantumania (2023)/Ant-Man and the Wasp Quantumania (2023) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man and the Wasp Quantumania (2023),1,0,no,,4.61
Ant-Man and the Wasp Quantumania (2023) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man and the Wasp Quantumania (2023)/Ant-Man and the Wasp Quantumania (2023) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man and the Wasp Quantumania (2023),2,2761.64,no,,4.5
Ant-Man and the Wasp Quantumania (2023) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man and the Wasp Quantumania (2023)/Ant-Man and the Wasp Quantumania (2023) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man and the Wasp Quantumania (2023),3,1143.76,no,,6.73
Ant-Man and the Wasp Quantumania (2023) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man and the Wasp Quantumania (2023)/Ant-Man and the Wasp Quantumania (2023) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man and the Wasp Quantumania (2023),4,4334.88,no,,5.66
Ant-Man and the Wasp Quantumania (2023) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man and the Wasp Quantumania (2023)/Ant-Man and the Wasp Quantumania (2023) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Ant-Man and the Wasp Quantumania (2023),5,3379.73,no,,6.14
Asteroid City (2023) WEBDL-2160p.mkv,/Volumes/media/media/movies/Asteroid City (2023)/Asteroid City (2023) WEBDL-2160p.mkv,/Volumes/media/media/movies/Asteroid City (2023),1,0,no,,4.46
Asteroid City (2023) WEBDL-2160p.mkv,/Volumes/media/media/movies/Asteroid City (2023)/Asteroid City (2023) WEBDL-2160p.mkv,/Volumes/media/media/movies/Asteroid City (2023),2,2828.17,no,,4.66
Asteroid City (2023) WEBDL-2160p.mkv,/Volumes/media/media/movies/Asteroid City (2023)/Asteroid City (2023) WEBDL-2160p.mkv,/Volumes/media/media/movies/Asteroid City (2023),3,6142.39,no,,4.36
Asteroid City (2023) WEBDL-2160p.mkv,/Volumes/media/media/movies/Asteroid City (2023)/Asteroid City (2023) WEBDL-2160p.mkv,/Volumes/media/media/movies/Asteroid City (2023),4,2515.9,no,,5.87
Asteroid City (2023) WEBDL-2160p.mkv,/Volumes/media/media/movies/Asteroid City (2023)/Asteroid City (2023) WEBDL-2160p.mkv,/Volumes/media/media/movies/Asteroid City (2023),5,4257.02,no,,6.72
Atlantis The Lost Empire (2001) Bluray-1080p.mkv,/Volumes/media/media/movies/Atlantis The Lost Empire (2001)/Atlantis The Lost Empire (2001) Bluray-1080p.mkv,/Volumes/media/media/movies/Atlantis The Lost Empire (2001),1,0,no,,2.76
Atlantis The Lost Empire (2001) Bluray-1080p.mkv,/Volumes/media/media/movies/Atlantis The Lost Empire (2001)/Atlantis The Lost Empire (2001) Bluray-1080p.mkv,/Volumes/media/media/movies/Atlantis The Lost Empire (2001),2,4241.78,no,,3.21
Atlantis The Lost Empire (2001) Bluray-1080p.mkv,/Volumes/media/media/movies/Atlantis The Lost Empire (2001)/Atlantis The Lost Empire (2001) Bluray-1080p.mkv,/Volumes/media/media/movies/Atlantis The Lost Empire (2001),3,2257.45,no,,5.0
Atlantis The Lost Empire (2001) Bluray-1080p.mkv,/Volumes/media/media/movies/Atlantis The Lost Empire (2001)/Atlantis The Lost Empire (2001) Bluray-1080p.mkv,/Volumes/media/media/movies/Atlantis The Lost Empire (2001),4,23.92,no,,2.05
Atlantis The Lost Empire (2001) Bluray-1080p.mkv,/Volumes/media/media/movies/Atlantis The Lost Empire (2001)/Atlantis The Lost Empire (2001) Bluray-1080p.mkv,/Volumes/media/media/movies/Atlantis The Lost Empire (2001),5,3136.29,no,,3.44
Avengers Age of Ultron (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Avengers Age of Ultron (2015)/Avengers Age of Ultron (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Avengers Age of Ultron (2015),1,0,no,,5.56
Avengers Age of Ultron (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Avengers Age of Ultron (2015)/Avengers Age of Ultron (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Avengers Age of Ultron (2015),2,6355.91,no,,2.47
Avengers Age of Ultron (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Avengers Age of Ultron (2015)/Avengers Age of Ultron (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Avengers Age of Ultron (2015),3,7365.72,no,,3.53
Avengers Age of Ultron (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Avengers Age of Ultron (2015)/Avengers Age of Ultron (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Avengers Age of Ultron (2015),4,5269.45,yes,"[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 2 >= 2
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 5 >= 5
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 9 >= 9
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 12 >= 12
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 15 >= 15
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 19 >= 19
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 22 >= 22
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 26 >= 26
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 29 >= 29
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 33 >= 33
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 36 >= 36
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 39 >= 39
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 43 >= 43
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 46 >= 46
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 50 >= 50
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 53 >= 53
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 57 >= 57
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 60 >= 60
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 63 >= 63
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 67 >= 67
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 70 >= 70
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 74 >= 74
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 77 >= 77
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 81 >= 81
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 84 >= 84
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 87 >= 87
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 91 >= 91
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 94 >= 94
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 98 >= 98
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 101 >= 101
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 105 >= 105
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 108 >= 108
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 111 >= 111
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 115 >= 115
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 118 >= 118
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 122 >= 122
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 125 >= 125
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 129 >= 129
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 132 >= 132
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 135 >= 135
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 139 >= 139
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 142 >= 142
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 146 >= 146
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 149 >= 149
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 153 >= 153
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 156 >= 156
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 159 >= 159
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 163 >= 163
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 166 >= 166
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 170 >= 170
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 173 >= 173
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 177 >= 177
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 180 >= 180
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 183 >= 183
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 187 >= 187
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 190 >= 190
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 194 >= 194
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 197 >= 197
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 201 >= 201
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 204 >= 204
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 207 >= 207
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 211 >= 211
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 214 >= 214
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 218 >= 218
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 221 >= 221
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 225 >= 225
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 228 >= 228
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 231 >= 231
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 235 >= 235
[null @ 0x125905010] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 238 >= 238",3.41
Avengers Age of Ultron (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Avengers Age of Ultron (2015)/Avengers Age of Ultron (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Avengers Age of Ultron (2015),5,2504.86,no,,5.11
Babe (1995) Remux-1080p.mkv,/Volumes/media/media/movies/Babe (1995)/Babe (1995) Remux-1080p.mkv,/Volumes/media/media/movies/Babe (1995),1,0,no,,3.69
Babe (1995) Remux-1080p.mkv,/Volumes/media/media/movies/Babe (1995)/Babe (1995) Remux-1080p.mkv,/Volumes/media/media/movies/Babe (1995),2,2311.71,no,,5.71
Babe (1995) Remux-1080p.mkv,/Volumes/media/media/movies/Babe (1995)/Babe (1995) Remux-1080p.mkv,/Volumes/media/media/movies/Babe (1995),3,31.08,no,,5.93
Babe (1995) Remux-1080p.mkv,/Volumes/media/media/movies/Babe (1995)/Babe (1995) Remux-1080p.mkv,/Volumes/media/media/movies/Babe (1995),4,5241.26,no,,2.46
Babe (1995) Remux-1080p.mkv,/Volumes/media/media/movies/Babe (1995)/Babe (1995) Remux-1080p.mkv,/Volumes/media/media/movies/Babe (1995),5,4456.59,no,,6.19
Bambi (1942) Bluray-1080p.mkv,/Volumes/media/media/movies/Bambi (1942)/Bambi (1942) Bluray-1080p.mkv,/Volumes/media/media/movies/Bambi (1942),1,0,no,,0.94
Bambi (1942) Bluray-1080p.mkv,/Volumes/media/media/movies/Bambi (1942)/Bambi (1942) Bluray-1080p.mkv,/Volumes/media/media/movies/Bambi (1942),2,714.63,no,,1.05
Bambi (1942) Bluray-1080p.mkv,/Volumes/media/media/movies/Bambi (1942)/Bambi (1942) Bluray-1080p.mkv,/Volumes/media/media/movies/Bambi (1942),3,1725.13,no,,2.89
Bambi (1942) Bluray-1080p.mkv,/Volumes/media/media/movies/Bambi (1942)/Bambi (1942) Bluray-1080p.mkv,/Volumes/media/media/movies/Bambi (1942),4,1518.84,no,,0.92
Bambi (1942) Bluray-1080p.mkv,/Volumes/media/media/movies/Bambi (1942)/Bambi (1942) Bluray-1080p.mkv,/Volumes/media/media/movies/Bambi (1942),5,2206.71,no,,1.17
Barbie (2023) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Barbie (2023)/Barbie (2023) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Barbie (2023),1,0,no,,4.42
Barbie (2023) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Barbie (2023)/Barbie (2023) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Barbie (2023),2,1348.2,no,,5.32
Barbie (2023) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Barbie (2023)/Barbie (2023) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Barbie (2023),3,2694.08,no,,5.1
Barbie (2023) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Barbie (2023)/Barbie (2023) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Barbie (2023),4,5030.95,no,,3.7
Barbie (2023) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Barbie (2023)/Barbie (2023) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Barbie (2023),5,1818.75,no,,3.74
Batman Begins (2005) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Batman Begins (2005)/Batman Begins (2005) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Batman Begins (2005),1,0,no,,3.76
Batman Begins (2005) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Batman Begins (2005)/Batman Begins (2005) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Batman Begins (2005),2,3962.04,no,,3.34
Batman Begins (2005) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Batman Begins (2005)/Batman Begins (2005) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Batman Begins (2005),3,8163.7,no,,3.63
Batman Begins (2005) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Batman Begins (2005)/Batman Begins (2005) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Batman Begins (2005),4,7625.7,no,,4.37
Batman Begins (2005) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Batman Begins (2005)/Batman Begins (2005) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Batman Begins (2005),5,7847.27,no,,4.39
Beauty and the Beast (1991) WEBDL-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Beauty and the Beast (1991)/Beauty and the Beast (1991) WEBDL-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Beauty and the Beast (1991),1,0,no,,5.38
Beauty and the Beast (1991) WEBDL-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Beauty and the Beast (1991)/Beauty and the Beast (1991) WEBDL-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Beauty and the Beast (1991),2,4982.95,no,,4.18
Beauty and the Beast (1991) WEBDL-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Beauty and the Beast (1991)/Beauty and the Beast (1991) WEBDL-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Beauty and the Beast (1991),3,3792.1,no,,4.07
Beauty and the Beast (1991) WEBDL-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Beauty and the Beast (1991)/Beauty and the Beast (1991) WEBDL-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Beauty and the Beast (1991),4,525.15,no,,2.7
Beauty and the Beast (1991) WEBDL-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Beauty and the Beast (1991)/Beauty and the Beast (1991) WEBDL-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Beauty and the Beast (1991),5,2393.68,no,,5.3
Big Hero 6 (2014) WEBDL-2160p.mkv,/Volumes/media/media/movies/Big Hero 6 (2014)/Big Hero 6 (2014) WEBDL-2160p.mkv,/Volumes/media/media/movies/Big Hero 6 (2014),1,0,no,,5.89
Big Hero 6 (2014) WEBDL-2160p.mkv,/Volumes/media/media/movies/Big Hero 6 (2014)/Big Hero 6 (2014) WEBDL-2160p.mkv,/Volumes/media/media/movies/Big Hero 6 (2014),2,1206.81,no,,6.54
